[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_7_18_n3 /home/emarolab/ASP/CAPF/ASP/clingo/data/7_18/7_18_n3.asp 7_18"
[pyrunlim] start:		Mon Jan 22 12:25:43 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.113	     0.540	     0.020	      44.9	       9.9	       0.0
[pyrunlim] sample:		    20.461	     3.870	     0.060	     118.4	       9.9	       0.0
[pyrunlim] sample:		    30.136	     6.890	     0.150	     133.5	      40.7	       0.0
[pyrunlim] sample:		    40.314	    12.270	     0.200	     188.0	      79.5	       0.0
[pyrunlim] sample:		    50.485	    19.930	     0.290	     221.7	     221.7	       0.0
[pyrunlim] sample:		    60.655	    27.820	     0.350	     238.4	     238.4	       0.0
[pyrunlim] sample:		    70.820	    37.990	     0.350	     240.7	     240.7	       0.0
[pyrunlim] sample:		    80.985	    48.150	     0.350	     240.7	     240.7	       0.0
[pyrunlim] sample:		    90.137	    54.370	     0.390	     240.7	     183.5	       0.0
[pyrunlim] sample:		   100.307	    64.490	     0.440	     269.8	     259.2	       0.0
[pyrunlim] sample:		   110.475	    74.660	     0.440	     269.8	     259.2	       0.0
[pyrunlim] sample:		   120.642	    84.830	     0.440	     269.8	     259.2	       0.0
[pyrunlim] sample:		   130.808	    94.990	     0.440	     269.8	     259.2	       0.0
[pyrunlim] sample:		   140.975	   105.160	     0.440	     269.8	     259.2	       0.0
[pyrunlim] sample:		   150.124	   114.310	     0.440	     269.8	     259.2	       0.0
[pyrunlim] sample:		   160.290	   124.480	     0.440	     269.8	     259.2	       0.0
[pyrunlim] sample:		   170.458	   134.640	     0.440	     269.8	     259.2	       0.0
[pyrunlim] sample:		   180.629	   143.800	     0.440	     269.8	       9.9	       0.0
[pyrunlim] sample:		   190.795	   152.150	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   200.965	   162.320	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   210.119	   171.470	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   220.289	   181.640	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   230.460	   191.810	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   240.631	   201.990	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   250.800	   212.150	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   260.970	   222.330	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   270.122	   231.480	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   280.291	   241.640	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   290.458	   251.810	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   300.629	   261.980	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   310.796	   272.150	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   320.965	   282.320	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   330.118	   291.470	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   340.288	   301.640	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   350.457	   311.810	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   360.624	   321.980	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   370.791	   332.140	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   380.962	   342.320	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   390.114	   351.470	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   400.283	   361.640	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   410.452	   371.800	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   420.620	   381.970	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   430.789	   392.140	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   440.960	   402.310	     0.520	     291.3	     281.2	       0.0
[pyrunlim] sample:		   450.118	   408.760	     0.520	     291.3	      49.7	       0.0
[pyrunlim] sample:		   460.284	   418.800	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   470.455	   428.970	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   480.625	   439.150	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   490.795	   449.310	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   500.965	   459.490	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   510.118	   468.640	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   520.290	   478.810	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   530.461	   488.980	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   540.635	   499.150	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   550.808	   509.320	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   560.979	   519.500	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   570.133	   528.650	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   580.307	   538.820	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   590.479	   549.000	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   600.649	   559.160	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   610.816	   569.330	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   620.986	   579.500	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   630.139	   588.660	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   640.309	   598.820	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   650.477	   609.000	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   660.646	   619.160	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   670.816	   629.330	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   680.984	   639.500	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   690.136	   648.650	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   700.306	   658.820	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   710.478	   668.990	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   720.647	   679.160	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   730.817	   689.330	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   740.988	   699.500	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   750.139	   708.650	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   760.310	   718.830	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   770.478	   728.990	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   780.648	   739.160	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   790.817	   749.330	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   800.985	   759.500	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   810.137	   768.650	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   820.307	   778.820	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   830.478	   788.990	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   840.647	   799.160	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   850.817	   809.330	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   860.986	   819.500	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   870.138	   828.650	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   880.307	   838.820	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   890.480	   848.990	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   900.651	   859.160	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   910.822	   869.340	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   920.994	   879.510	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   930.147	   888.660	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   940.319	   898.830	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   950.488	   909.000	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   960.657	   919.170	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   970.826	   929.340	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   980.995	   939.510	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		   990.149	   948.660	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1000.319	   958.830	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1010.489	   969.000	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1020.662	   979.170	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1030.832	   989.340	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1041.001	   999.510	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1050.154	  1008.670	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1060.323	  1018.830	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1070.493	  1029.010	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1080.662	  1039.170	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1090.831	  1049.340	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1101.003	  1059.510	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1110.156	  1068.670	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1120.328	  1078.840	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1130.497	  1089.010	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1140.667	  1099.180	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1150.836	  1109.350	     0.630	     299.3	     299.3	       0.0
[pyrunlim] sample:		  1161.010	  1117.160	     0.640	     299.3	      77.9	       0.0
[pyrunlim] sample:		  1170.159	  1126.270	     0.680	     318.5	     318.5	       0.0
[pyrunlim] sample:		  1180.330	  1136.440	     0.680	     318.5	     318.5	       0.0
[pyrunlim] sample:		  1190.504	  1146.610	     0.680	     318.5	     318.5	       0.0
