[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_7_18_n9 /home/emarolab/ASP/CAPF/ASP/clingo/data/7_18/7_18_n9.asp 7_18"
[pyrunlim] start:		Mon Jan 22 10:23:52 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.098	     0.590	     0.000	      46.6	      10.0	       0.0
[pyrunlim] sample:		    20.448	     3.950	     0.050	     118.5	      10.0	       0.0
[pyrunlim] sample:		    30.149	     7.090	     0.100	     134.2	      41.4	       0.0
[pyrunlim] sample:		    40.322	    12.430	     0.240	     188.2	      80.4	       0.0
[pyrunlim] sample:		    50.491	    17.910	     0.320	     221.3	      10.0	       0.0
[pyrunlim] sample:		    60.664	    25.500	     0.440	     256.5	     256.5	       0.0
[pyrunlim] sample:		    70.840	    30.600	     0.500	     280.3	      10.0	       0.0
[pyrunlim] sample:		    81.010	    37.950	     0.610	     299.2	     137.5	       0.0
[pyrunlim] sample:		    90.162	    44.620	     0.640	     318.8	      72.1	       0.0
[pyrunlim] sample:		   100.334	    51.940	     0.700	     337.1	      43.3	       0.0
[pyrunlim] sample:		   110.505	    62.040	     0.770	     355.9	     355.9	       0.0
[pyrunlim] sample:		   120.674	    69.210	     0.870	     386.7	     373.7	       0.0
[pyrunlim] sample:		   130.852	    79.390	     0.870	     386.7	     373.9	       0.0
[pyrunlim] sample:		   140.011	    85.950	     0.960	     406.7	     406.7	       0.0
[pyrunlim] sample:		   150.189	    96.120	     0.960	     406.7	     392.6	       0.0
[pyrunlim] sample:		   160.366	   106.300	     0.960	     406.7	     392.6	       0.0
[pyrunlim] sample:		   170.544	   116.480	     0.960	     406.7	     392.6	       0.0
[pyrunlim] sample:		   180.723	   124.480	     1.010	     406.7	     304.8	       0.0
[pyrunlim] sample:		   190.904	   134.630	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   200.067	   143.790	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   210.245	   153.970	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   220.424	   164.150	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   230.603	   174.330	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   240.781	   184.510	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   250.958	   194.690	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   260.118	   203.850	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   270.295	   214.020	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   280.474	   224.200	     1.040	     426.1	     414.4	       0.0
[pyrunlim] sample:		   290.648	   232.110	     1.150	     433.1	     433.1	       0.0
[pyrunlim] sample:		   300.830	   242.300	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   311.009	   252.470	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   320.170	   261.640	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   330.349	   271.820	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   340.529	   281.990	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   350.711	   292.180	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   360.892	   302.360	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   370.054	   311.520	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   380.233	   321.700	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   390.413	   331.880	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   400.592	   342.060	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   410.773	   352.240	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   420.953	   362.420	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   430.114	   371.580	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   440.293	   381.760	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   450.474	   391.940	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   460.654	   402.120	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   470.834	   412.300	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   481.013	   422.480	     1.150	     433.3	     433.3	       0.0
[pyrunlim] sample:		   490.170	   429.230	     1.230	     433.3	     291.7	       0.0
[pyrunlim] sample:		   500.351	   439.360	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   510.532	   449.540	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   520.713	   459.720	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   530.894	   469.900	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   540.056	   479.060	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   550.236	   489.240	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   560.416	   499.420	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   570.596	   509.600	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   580.775	   519.780	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   590.954	   529.960	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   600.116	   539.120	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   610.296	   549.300	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   620.475	   559.480	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   630.654	   569.660	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   640.834	   579.840	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   651.014	   590.020	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   660.178	   599.190	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   670.362	   609.370	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   680.544	   619.550	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   690.726	   629.730	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   700.908	   639.910	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   710.069	   649.080	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   720.249	   659.250	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   730.428	   669.430	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   740.607	   679.610	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   750.787	   689.790	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   760.967	   699.970	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   770.129	   709.130	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   780.310	   719.320	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   790.489	   729.490	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   800.669	   739.680	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   810.853	   749.860	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   820.016	   759.020	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   830.197	   769.200	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   840.377	   779.380	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   850.561	   789.560	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   860.740	   799.740	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   870.920	   809.920	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   880.082	   819.090	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   890.262	   829.270	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   900.441	   839.440	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   910.619	   849.620	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   920.798	   859.800	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   930.978	   869.980	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   940.139	   879.140	     1.270	     452.5	     452.5	       0.0
[pyrunlim] sample:		   950.318	   889.320	     1.270	     452.5	     452.5	       0.0
