[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_13_8_n10 /home/emarolab/ASP/CAPF/ASP/clingo/data/13_8/13_8_n10.asp 13_8"
[pyrunlim] start:		Sat Jan 20 05:16:36 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.072	     0.040	     0.000	      19.5	       9.9	       0.0
[pyrunlim] sample:		    20.432	     1.950	     0.020	      60.4	       9.9	       0.0
[pyrunlim] sample:		    30.090	     7.910	     0.050	      75.3	      75.3	       0.0
[pyrunlim] sample:		    40.240	    18.060	     0.050	      75.3	      75.3	       0.0
[pyrunlim] sample:		    50.397	    25.650	     0.060	      82.7	      82.7	       0.0
[pyrunlim] sample:		    60.549	    35.800	     0.060	      82.7	      82.7	       0.0
[pyrunlim] sample:		    70.700	    45.950	     0.060	      82.7	      82.7	       0.0
[pyrunlim] sample:		    80.852	    56.100	     0.060	      82.7	      82.7	       0.0
[pyrunlim] sample:		    91.002	    66.250	     0.060	      82.7	      82.7	       0.0
[pyrunlim] sample:		   100.138	    75.390	     0.060	      82.7	      82.7	       0.0
[pyrunlim] sample:		   110.289	    85.540	     0.060	      82.7	      82.7	       0.0
[pyrunlim] sample:		   120.441	    95.690	     0.060	      82.7	      82.7	       0.0
[pyrunlim] sample:		   130.592	   105.840	     0.060	      82.7	      82.7	       0.0
[pyrunlim] sample:		   140.758	   113.750	     0.090	      89.8	      89.8	       0.0
[pyrunlim] sample:		   150.910	   123.900	     0.090	      89.8	      89.8	       0.0
[pyrunlim] sample:		   160.047	   133.040	     0.090	      92.4	      92.4	       0.0
[pyrunlim] sample:		   170.199	   143.190	     0.090	      92.4	      92.4	       0.0
[pyrunlim] sample:		   180.352	   153.340	     0.090	      92.4	      92.4	       0.0
[pyrunlim] sample:		   190.505	   163.500	     0.090	      92.4	      92.4	       0.0
[pyrunlim] sample:		   200.658	   173.650	     0.090	      92.4	      92.4	       0.0
[pyrunlim] sample:		   210.810	   183.800	     0.090	      92.4	      92.4	       0.0
[pyrunlim] sample:		   220.963	   193.950	     0.090	      95.7	      95.7	       0.0
[pyrunlim] sample:		   230.100	   203.090	     0.090	      95.7	      95.7	       0.0
[pyrunlim] sample:		   240.253	   213.240	     0.090	      95.7	      95.7	       0.0
[pyrunlim] sample:		   250.405	   223.390	     0.090	      95.7	      95.7	       0.0
[pyrunlim] sample:		   260.559	   233.550	     0.090	      96.0	      96.0	       0.0
[pyrunlim] sample:		   270.712	   243.700	     0.090	      96.0	      96.0	       0.0
[pyrunlim] sample:		   280.865	   253.850	     0.090	      96.0	      96.0	       0.0
[pyrunlim] sample:		   290.002	   262.990	     0.090	      98.6	      98.6	       0.0
[pyrunlim] sample:		   300.156	   273.140	     0.090	      98.6	      98.6	       0.0
[pyrunlim] sample:		   310.309	   283.300	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   320.462	   293.450	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   330.616	   303.600	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   340.767	   313.750	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   350.919	   323.910	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   360.055	   333.040	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   370.206	   343.190	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   380.357	   353.340	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   390.509	   363.500	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   400.660	   373.640	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   410.811	   383.800	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   420.963	   393.950	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   430.098	   403.080	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   440.249	   413.240	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   450.400	   423.380	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   460.550	   433.540	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   470.701	   443.690	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   480.853	   453.840	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   491.004	   463.990	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   500.140	   473.120	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   510.291	   483.270	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   520.442	   493.430	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   530.593	   503.580	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   540.744	   513.730	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   550.895	   523.880	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   560.031	   533.010	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   570.182	   543.170	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   580.333	   553.320	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   590.485	   563.470	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   600.637	   573.620	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   610.789	   583.770	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   620.942	   593.930	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   630.079	   603.060	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   640.232	   613.210	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   650.385	   623.370	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   660.539	   633.520	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   670.691	   643.670	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   680.845	   653.830	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   690.997	   663.980	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   700.135	   673.120	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   710.289	   683.270	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   720.442	   693.420	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   730.595	   703.580	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   740.747	   713.730	     0.090	      98.8	      98.8	       0.0
[pyrunlim] sample:		   750.904	   721.850	     0.090	      98.8	       9.9	       0.0
[pyrunlim] sample:		   760.041	   730.930	     0.100	      98.8	      97.9	       0.0
[pyrunlim] sample:		   770.192	   741.090	     0.100	      98.8	      97.9	       0.0
[pyrunlim] sample:		   780.344	   751.230	     0.100	      98.8	      97.9	       0.0
[pyrunlim] sample:		   790.496	   761.380	     0.100	      98.8	      97.9	       0.0
[pyrunlim] sample:		   800.648	   771.530	     0.100	      98.8	      97.9	       0.0
[pyrunlim] sample:		   810.800	   781.690	     0.100	      98.8	      97.9	       0.0
[pyrunlim] sample:		   820.952	   791.840	     0.100	      98.8	      97.9	       0.0
