[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_13_8_n6 /home/emarolab/ASP/CAPF/ASP/clingo/data/13_8/13_8_n6.asp 13_8"
[pyrunlim] start:		Sat Jan 20 06:17:07 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.089	     0.040	     0.000	      19.2	      10.0	       0.0
[pyrunlim] sample:		    20.441	     1.910	     0.020	      61.0	      10.0	       0.0
[pyrunlim] sample:		    30.100	     8.670	     0.040	      77.3	      75.8	       0.0
[pyrunlim] sample:		    40.260	    16.530	     0.050	      83.3	      83.3	       0.0
[pyrunlim] sample:		    50.411	    26.680	     0.050	      83.3	      83.3	       0.0
[pyrunlim] sample:		    60.561	    36.840	     0.050	      83.3	      83.3	       0.0
[pyrunlim] sample:		    70.712	    46.980	     0.050	      83.3	      83.3	       0.0
[pyrunlim] sample:		    80.862	    57.130	     0.050	      83.3	      83.3	       0.0
[pyrunlim] sample:		    90.003	    63.610	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   100.154	    73.760	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   110.306	    83.910	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   120.458	    94.060	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   130.609	   104.210	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   140.761	   114.370	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   150.914	   124.520	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   160.050	   133.650	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   170.201	   143.810	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   180.353	   153.960	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   190.504	   164.110	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   200.655	   174.260	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   210.808	   184.410	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   220.960	   194.560	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   230.097	   203.700	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   240.249	   213.850	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   250.401	   224.000	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   260.552	   234.150	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   270.705	   244.300	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   280.857	   254.460	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   291.009	   264.610	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   300.145	   273.750	     0.070	      90.7	      90.7	       0.0
[pyrunlim] sample:		   310.302	   281.240	     0.080	      90.7	      53.7	       0.0
[pyrunlim] sample:		   320.454	   291.380	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   330.605	   301.530	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   340.757	   311.680	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   350.909	   321.830	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   360.046	   330.970	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   370.199	   341.120	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   380.353	   351.270	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   390.506	   361.430	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   400.658	   371.580	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   410.810	   381.730	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   420.963	   391.880	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   430.100	   401.020	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   440.253	   411.170	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   450.404	   421.320	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   460.556	   431.470	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   470.709	   441.630	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   480.862	   451.780	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   491.014	   461.930	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   500.153	   471.070	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   510.306	   481.230	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   520.459	   491.380	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   530.612	   501.530	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   540.765	   511.680	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   550.918	   521.840	     0.090	      98.5	      98.5	       0.0
[pyrunlim] sample:		   560.054	   530.970	     0.090	      98.5	      98.5	       0.0
