[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_11_9_n3 /home/emarolab/ASP/CAPF/ASP/clingo/data/11_9/11_9_n3.asp 11_9"
[pyrunlim] start:		Wed Jan 17 10:28:55 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.321	    10.260	     0.030	     104.0	     102.8	       0.0
[pyrunlim] sample:		    20.281	    20.220	     0.030	     104.0	     102.8	       0.0
[pyrunlim] sample:		    30.554	    30.490	     0.030	     104.0	     102.8	       0.0
[pyrunlim] sample:		    40.799	    40.740	     0.030	     104.0	     102.8	       0.0
[pyrunlim] sample:		    50.020	    49.960	     0.030	     104.0	     102.8	       0.0
[pyrunlim] sample:		    60.264	    60.200	     0.030	     104.0	     102.8	       0.0
[pyrunlim] sample:		    70.517	    70.460	     0.030	     104.0	     102.8	       0.0
[pyrunlim] sample:		    80.763	    80.700	     0.030	     104.0	     103.0	       0.0
[pyrunlim] sample:		    90.942	    90.880	     0.030	     104.0	     103.0	       0.0
[pyrunlim] sample:		   100.087	   100.030	     0.030	     104.0	     103.0	       0.0
[pyrunlim] sample:		   110.247	   110.190	     0.030	     104.0	     103.0	       0.0
[pyrunlim] sample:		   120.407	   120.350	     0.030	     104.0	     103.0	       0.0
[pyrunlim] sample:		   130.565	   130.500	     0.030	     104.0	     103.0	       0.0
[pyrunlim] sample:		   140.722	   140.660	     0.030	     104.0	     103.0	       0.0
[pyrunlim] sample:		   150.880	   150.810	     0.030	     111.5	     111.5	       0.0
[pyrunlim] sample:		   160.023	   159.960	     0.030	     111.5	     111.5	       0.0
[pyrunlim] sample:		   170.185	   170.120	     0.030	     111.5	     111.5	       0.0
[pyrunlim] sample:		   180.346	   180.270	     0.040	     141.9	     141.9	       0.0
[pyrunlim] sample:		   190.508	   190.430	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   200.669	   200.590	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   210.830	   210.750	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   220.992	   220.910	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   230.138	   230.060	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   240.299	   240.220	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   250.460	   250.380	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   260.620	   260.540	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   270.778	   270.700	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   280.937	   280.860	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   290.080	   290.000	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   300.240	   300.160	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   310.398	   310.320	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   320.556	   320.480	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   330.713	   330.630	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   340.871	   340.790	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   350.014	   349.930	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   360.172	   360.090	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   370.330	   370.250	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   380.488	   380.410	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   390.647	   390.570	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   400.807	   400.730	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   410.965	   410.880	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   420.107	   420.030	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   430.265	   430.180	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   440.424	   440.340	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   450.582	   450.500	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   460.740	   460.660	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   470.898	   470.810	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   480.041	   479.960	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   490.198	   490.120	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   500.356	   500.270	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   510.515	   510.430	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   520.675	   520.590	     0.040	     145.0	     145.0	       0.0
[pyrunlim] sample:		   530.836	   530.750	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   540.993	   540.910	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   550.135	   550.050	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   560.293	   560.200	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   570.451	   570.360	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   580.609	   580.520	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   590.766	   590.680	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   600.925	   600.840	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   610.067	   609.980	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   620.227	   620.140	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   630.389	   630.300	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   640.551	   640.460	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   650.714	   650.620	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   660.875	   660.790	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   670.022	   669.930	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   680.184	   680.100	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   690.344	   690.250	     0.050	     145.0	     145.0	       0.0
[pyrunlim] sample:		   700.504	   700.410	     0.050	     145.0	     145.0	       0.0
