[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_8_9_n6 /home/emarolab/ASP/CAPF/ASP/clingo/data/8_9/8_9_n6.asp 8_9"
[pyrunlim] start:		Fri Jan 19 19:01:55 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.070	     0.000	     0.000	      10.1	      10.1	       0.0
[pyrunlim] sample:		    20.440	     0.600	     0.010	      39.9	      10.1	       0.0
[pyrunlim] sample:		    30.139	     3.470	     0.010	      55.2	      55.2	       0.0
[pyrunlim] sample:		    40.295	    10.900	     0.010	      55.2	      47.0	       0.0
[pyrunlim] sample:		    50.441	    21.040	     0.020	      59.3	      59.3	       0.0
[pyrunlim] sample:		    60.601	    28.740	     0.030	      65.1	      65.1	       0.0
[pyrunlim] sample:		    70.750	    38.890	     0.030	      65.1	      63.5	       0.0
[pyrunlim] sample:		    80.897	    49.040	     0.030	      65.1	      63.8	       0.0
[pyrunlim] sample:		    90.030	    58.170	     0.030	      65.1	      63.8	       0.0
[pyrunlim] sample:		   100.178	    68.320	     0.030	      65.1	      63.8	       0.0
[pyrunlim] sample:		   110.326	    78.460	     0.030	      68.6	      63.9	       0.0
[pyrunlim] sample:		   120.475	    88.610	     0.030	      68.6	      63.9	       0.0
[pyrunlim] sample:		   130.624	    98.760	     0.030	      68.6	      64.4	       0.0
[pyrunlim] sample:		   140.773	   108.910	     0.030	      68.6	      64.4	       0.0
[pyrunlim] sample:		   150.921	   119.050	     0.030	      68.6	      65.4	       0.0
[pyrunlim] sample:		   160.056	   128.190	     0.030	      68.6	      64.1	       0.0
[pyrunlim] sample:		   170.205	   138.330	     0.040	      72.8	      72.8	       0.0
[pyrunlim] sample:		   180.354	   148.480	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   190.505	   158.630	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   200.656	   168.790	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   210.807	   178.930	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   220.958	   189.090	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   230.093	   198.220	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   240.244	   208.370	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   250.395	   218.520	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   260.546	   228.670	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   270.697	   238.820	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   280.849	   248.980	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   291.001	   259.130	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   300.137	   268.260	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   310.287	   278.410	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   320.437	   288.560	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   330.588	   298.720	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   340.738	   308.860	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   350.887	   319.010	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   360.022	   328.150	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   370.170	   338.300	     0.040	      81.8	      81.8	       0.0
[pyrunlim] sample:		   380.327	   345.840	     0.050	      81.8	      67.6	       0.0
[pyrunlim] sample:		   390.476	   356.000	     0.050	      81.8	      67.6	       0.0
[pyrunlim] sample:		   400.624	   366.140	     0.050	      81.8	      67.6	       0.0
[pyrunlim] sample:		   410.773	   376.290	     0.050	      81.8	      67.6	       0.0
[pyrunlim] sample:		   420.922	   386.440	     0.050	      81.8	      67.6	       0.0
[pyrunlim] sample:		   430.056	   395.580	     0.050	      81.8	      67.6	       0.0
[pyrunlim] sample:		   440.206	   405.720	     0.050	      81.8	      67.6	       0.0
[pyrunlim] sample:		   450.357	   415.880	     0.050	      81.8	      67.8	       0.0
[pyrunlim] sample:		   460.506	   426.020	     0.050	      81.8	      67.8	       0.0
[pyrunlim] sample:		   470.656	   436.170	     0.050	      81.8	      67.8	       0.0
[pyrunlim] sample:		   480.805	   446.320	     0.050	      81.8	      67.8	       0.0
[pyrunlim] sample:		   490.956	   456.470	     0.050	      81.8	      74.2	       0.0
[pyrunlim] sample:		   500.094	   465.600	     0.050	      81.8	      74.2	       0.0
[pyrunlim] sample:		   510.244	   475.750	     0.050	      81.8	      74.2	       0.0
[pyrunlim] sample:		   520.396	   485.910	     0.050	      81.8	      74.2	       0.0
[pyrunlim] sample:		   530.547	   496.050	     0.050	      81.8	      74.2	       0.0
[pyrunlim] sample:		   540.697	   506.210	     0.050	      81.8	      74.2	       0.0
[pyrunlim] sample:		   550.849	   516.360	     0.050	      81.8	      74.2	       0.0
[pyrunlim] sample:		   561.000	   526.510	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   570.136	   535.650	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   580.288	   545.800	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   590.439	   555.940	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   600.591	   566.100	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   610.742	   576.250	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   620.893	   586.400	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   630.029	   595.540	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   640.179	   605.680	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   650.329	   615.840	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   660.480	   625.990	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   670.630	   636.140	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   680.782	   646.290	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   690.935	   656.440	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   700.072	   665.580	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   710.225	   675.730	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   720.375	   685.880	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   730.528	   696.040	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   740.678	   706.180	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   750.831	   716.330	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   760.982	   726.490	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   770.121	   735.630	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   780.270	   745.770	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   790.422	   755.930	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   800.571	   766.070	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   810.719	   776.220	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   820.869	   786.370	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   830.002	   795.510	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   840.149	   805.650	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   850.297	   815.800	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   860.445	   825.950	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   870.592	   836.100	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   880.740	   846.250	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   890.889	   856.390	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   900.023	   865.520	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   910.172	   875.680	     0.050	      94.8	      89.8	       0.0
[pyrunlim] sample:		   920.321	   885.820	     0.050	      94.8	      91.9	       0.0
[pyrunlim] sample:		   930.470	   895.970	     0.050	      94.8	      91.9	       0.0
[pyrunlim] sample:		   940.620	   906.120	     0.050	      94.8	      91.9	       0.0
[pyrunlim] sample:		   950.769	   916.270	     0.050	      94.8	      91.9	       0.0
[pyrunlim] sample:		   960.918	   926.420	     0.050	      94.8	      91.9	       0.0
[pyrunlim] sample:		   970.053	   935.560	     0.050	      94.8	      91.9	       0.0
[pyrunlim] sample:		   980.202	   945.700	     0.050	      94.8	      91.9	       0.0
