[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_9_9_n10 /home/emarolab/ASP/CAPF/ASP/clingo/data/9_9/9_9_n10.asp 9_9"
[pyrunlim] start:		Tue Jan 16 20:41:35 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.214	    10.160	     0.020	      81.1	      81.1	       0.0
[pyrunlim] sample:		    20.021	    19.960	     0.020	      81.1	      81.1	       0.0
[pyrunlim] sample:		    30.203	    30.140	     0.020	      81.1	      81.1	       0.0
[pyrunlim] sample:		    40.371	    40.310	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		    50.537	    50.480	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		    60.705	    60.650	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		    70.873	    70.820	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		    80.022	    79.960	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		    90.181	    90.120	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   100.340	   100.280	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   110.500	   110.440	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   120.661	   120.600	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   130.820	   130.760	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   140.980	   140.920	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   150.124	   150.060	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   160.286	   160.230	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   170.451	   170.390	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   180.619	   180.560	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   190.779	   190.720	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   200.940	   200.880	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   210.087	   210.030	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   220.250	   220.190	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   230.413	   230.350	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   240.576	   240.520	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   250.739	   250.680	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   260.902	   260.840	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   270.051	   269.990	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   280.214	   280.150	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   290.373	   290.310	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   300.532	   300.470	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   310.691	   310.630	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   320.850	   320.790	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   331.009	   330.950	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   340.152	   340.090	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   350.312	   350.250	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   360.470	   360.410	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   370.629	   370.570	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   380.788	   380.720	     0.020	      86.8	      86.8	       0.0
[pyrunlim] sample:		   390.946	   390.880	     0.020	      89.6	      89.6	       0.0
[pyrunlim] sample:		   400.090	   400.020	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   410.249	   410.180	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   420.409	   420.340	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   430.569	   430.500	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   440.728	   440.660	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   450.887	   450.820	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   460.031	   459.960	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   470.193	   470.130	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   480.352	   480.290	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   490.517	   490.450	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   500.679	   500.610	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   510.844	   510.770	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   521.008	   520.940	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   530.155	   530.080	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   540.317	   540.250	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   550.482	   550.410	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   560.645	   560.580	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   570.811	   570.740	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   580.970	   580.900	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   590.115	   590.040	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   600.276	   600.200	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   610.438	   610.370	     0.020	      96.0	      96.0	       0.0
[pyrunlim] sample:		   620.602	   620.530	     0.020	      98.3	      98.3	       0.0
[pyrunlim] sample:		   630.765	   630.700	     0.020	      98.3	      98.3	       0.0
[pyrunlim] sample:		   640.927	   640.850	     0.020	      98.3	      98.3	       0.0
[pyrunlim] sample:		   650.075	   650.000	     0.020	      98.3	      98.3	       0.0
[pyrunlim] sample:		   660.239	   660.170	     0.020	      98.3	      98.3	       0.0
[pyrunlim] sample:		   670.406	   670.330	     0.020	     100.1	     100.1	       0.0
[pyrunlim] sample:		   680.569	   680.500	     0.020	     100.1	     100.1	       0.0
[pyrunlim] sample:		   690.730	   690.660	     0.020	     100.1	     100.1	       0.0
[pyrunlim] sample:		   700.892	   700.820	     0.020	     100.1	     100.1	       0.0
[pyrunlim] sample:		   710.039	   709.970	     0.020	     100.1	     100.1	       0.0
[pyrunlim] sample:		   720.202	   720.130	     0.020	     100.1	     100.1	       0.0
[pyrunlim] sample:		   730.365	   730.290	     0.020	     100.1	     100.1	       0.0
[pyrunlim] sample:		   740.528	   740.450	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   750.692	   750.610	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   760.856	   760.770	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   770.004	   769.920	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   780.169	   780.090	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   790.334	   790.250	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   800.500	   800.420	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   810.667	   810.580	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   820.835	   820.750	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   831.002	   830.920	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   840.154	   840.070	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   850.327	   850.240	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   860.497	   860.420	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   870.667	   870.580	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   880.837	   880.760	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   891.009	   890.930	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   900.161	   900.080	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   910.323	   910.240	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   920.487	   920.400	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   930.652	   930.570	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   940.814	   940.730	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   950.977	   950.890	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   960.122	   960.040	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   970.286	   970.200	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   980.454	   980.370	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		   990.620	   990.530	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1000.787	  1000.700	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1010.953	  1010.870	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1020.104	  1020.020	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1030.269	  1030.190	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1040.431	  1040.350	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1050.594	  1050.510	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1060.758	  1060.670	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1070.926	  1070.840	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1080.077	  1079.990	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1090.241	  1090.160	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1100.405	  1100.320	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1110.571	  1110.480	     0.030	     115.8	     115.8	       0.0
[pyrunlim] sample:		  1120.736	  1120.650	     0.030	     115.8	     115.8	       0.0
