[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_4_36_n9 /home/emarolab/ASP/CAPF/ASP/clingo/data/4_36/4_36_n9.asp 4_36"
[pyrunlim] start:		Thu Jan 18 01:56:48 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.010	     9.800	     0.140	     566.1	     566.1	       0.0
[pyrunlim] sample:		    20.422	    19.980	     0.280	    1056.3	    1056.3	       0.0
[pyrunlim] sample:		    30.156	    29.510	     0.420	    1471.3	    1471.3	       0.0
[pyrunlim] sample:		    40.424	    39.730	     0.470	    1625.4	    1540.3	       0.0
[pyrunlim] sample:		    50.679	    49.980	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		    60.932	    60.240	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		    70.162	    69.460	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		    80.412	    79.720	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		    90.673	    89.980	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   100.930	   100.230	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   110.160	   109.460	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   120.413	   119.720	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   130.669	   129.970	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   140.923	   140.230	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   150.156	   149.460	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   160.413	   159.720	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   170.670	   169.970	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   180.930	   180.230	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   190.167	   189.470	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   200.420	   199.720	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   210.677	   209.980	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   220.937	   220.230	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   230.170	   229.470	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   240.425	   239.730	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   250.674	   249.970	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   260.927	   260.230	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   270.158	   269.460	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   280.414	   279.710	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   290.664	   289.970	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   300.914	   300.210	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   310.141	   309.440	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   320.394	   319.690	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   330.645	   329.940	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   340.901	   340.200	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   350.135	   349.440	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   360.388	   359.690	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   370.642	   369.940	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   380.894	   380.190	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   390.124	   389.420	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   400.373	   399.670	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   410.627	   409.930	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   420.879	   420.180	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   430.130	   429.430	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   440.391	   439.690	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   450.658	   449.960	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   460.921	   460.220	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   470.163	   469.460	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   480.428	   479.720	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   490.690	   489.990	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   500.960	   500.250	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   510.205	   509.500	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   520.471	   519.770	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   530.727	   530.020	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   540.986	   540.280	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   550.217	   549.510	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   560.475	   559.770	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   570.737	   570.030	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   581.001	   580.300	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   590.231	   589.530	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   600.491	   599.790	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   610.746	   610.040	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   621.002	   620.300	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   630.237	   629.530	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   640.496	   639.790	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   650.754	   650.050	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   661.007	   660.300	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   670.232	   669.530	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   680.484	   679.780	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   690.738	   690.030	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   700.994	   700.290	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   710.224	   709.520	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   720.477	   719.770	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   730.732	   730.030	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   740.983	   740.280	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   750.211	   749.500	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   760.464	   759.760	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   770.716	   770.010	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   780.969	   780.260	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   790.199	   789.490	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   800.452	   799.750	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   810.714	   810.010	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   820.963	   820.250	     0.470	    1625.4	    1555.0	       0.0
[pyrunlim] sample:		   830.193	   829.490	     0.470	    1625.4	    1555.0	       0.0
