[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_4_36_n5 /home/emarolab/ASP/CAPF/ASP/clingo/data/4_36/4_36_n5.asp 4_36"
[pyrunlim] start:		Wed Jan 17 21:29:33 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.438	     1.870	     0.060	      92.5	      42.7	       0.0
[pyrunlim] sample:		    20.219	     6.650	     0.140	     177.7	      69.0	       0.0
[pyrunlim] sample:		    30.890	    13.360	     0.270	     258.1	      10.0	       0.0
[pyrunlim] sample:		    40.030	    18.770	     0.350	     300.9	      10.0	       0.0
[pyrunlim] sample:		    50.235	    25.510	     0.470	     340.4	      96.5	       0.0
[pyrunlim] sample:		    60.399	    33.080	     0.590	     380.3	     126.7	       0.0
[pyrunlim] sample:		    70.561	    40.180	     0.670	     420.2	      94.7	       0.0
[pyrunlim] sample:		    80.731	    48.220	     0.770	     462.1	      10.0	       0.0
[pyrunlim] sample:		    90.909	    57.820	     0.910	     501.9	     501.9	       0.0
[pyrunlim] sample:		   100.052	    63.930	     1.020	     501.9	     371.6	       0.0
[pyrunlim] sample:		   110.227	    71.510	     1.080	     542.4	     182.9	       0.0
[pyrunlim] sample:		   120.417	    81.580	     1.190	     584.9	     584.9	       0.0
[pyrunlim] sample:		   130.582	    89.370	     1.310	     584.9	     459.1	       0.0
[pyrunlim] sample:		   140.755	    96.600	     1.360	     624.6	     158.9	       0.0
[pyrunlim] sample:		   150.941	   106.640	     1.490	     667.2	     667.2	       0.0
[pyrunlim] sample:		   160.094	   113.130	     1.560	     667.2	     283.1	       0.0
[pyrunlim] sample:		   170.292	   123.180	     1.680	     707.4	     707.4	       0.0
[pyrunlim] sample:		   180.460	   130.780	     1.790	     707.4	     401.6	       0.0
[pyrunlim] sample:		   190.669	   140.870	     1.870	     747.1	     708.0	       0.0
[pyrunlim] sample:		   200.841	   148.720	     1.990	     747.1	     460.9	       0.0
[pyrunlim] sample:		   210.024	   157.800	     2.070	     787.6	     787.6	       0.0
[pyrunlim] sample:		   220.191	   165.770	     2.170	     787.6	     412.6	       0.0
[pyrunlim] sample:		   230.405	   175.820	     2.300	     827.5	     827.5	       0.0
[pyrunlim] sample:		   240.578	   183.760	     2.390	     828.2	     353.9	       0.0
[pyrunlim] sample:		   250.784	   193.840	     2.480	     828.2	     816.5	       0.0
[pyrunlim] sample:		   260.970	   201.320	     2.540	     869.8	     229.5	       0.0
[pyrunlim] sample:		   270.143	   210.340	     2.670	     869.8	     679.7	       0.0
[pyrunlim] sample:		   280.359	   220.480	     2.730	     910.8	     868.3	       0.0
[pyrunlim] sample:		   290.552	   228.330	     2.760	     910.8	      74.2	       0.0
[pyrunlim] sample:		   300.733	   238.370	     2.880	     910.8	     588.3	       0.0
[pyrunlim] sample:		   310.942	   248.430	     3.000	     945.0	     945.0	       0.0
[pyrunlim] sample:		   320.118	   255.090	     3.020	     947.3	      60.2	       0.0
[pyrunlim] sample:		   330.301	   265.140	     3.140	     947.3	     588.3	       0.0
