[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_4_36_n8 /home/emarolab/ASP/CAPF/ASP/clingo/data/4_36/4_36_n8.asp 4_36"
[pyrunlim] start:		Thu Jan 18 00:56:45 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.005	     9.760	     0.170	     572.8	     572.8	       0.0
[pyrunlim] sample:		    20.400	    19.960	     0.290	    1065.4	    1065.4	       0.0
[pyrunlim] sample:		    30.124	    29.520	     0.390	    1487.3	    1487.3	       0.0
[pyrunlim] sample:		    40.379	    39.720	     0.440	    1656.2	    1656.2	       0.0
[pyrunlim] sample:		    50.631	    49.970	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		    60.889	    60.230	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		    70.116	    69.450	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		    80.370	    79.710	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		    90.626	    89.970	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   100.883	   100.220	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   110.115	   109.450	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   120.371	   119.710	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   130.634	   129.970	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   140.886	   140.220	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   150.114	   149.450	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   160.366	   159.700	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   170.622	   169.960	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   180.878	   180.220	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   190.103	   189.440	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   200.348	   199.680	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   210.599	   209.940	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   220.844	   220.180	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   230.066	   229.400	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   240.310	   239.650	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   250.556	   249.890	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   260.802	   260.130	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   270.022	   269.360	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   280.269	   279.600	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   290.513	   289.850	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   300.762	   300.090	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   311.006	   310.340	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   320.225	   319.560	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   330.474	   329.810	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   340.725	   340.060	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   350.972	   350.310	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   360.188	   359.520	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   370.443	   369.770	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   380.701	   380.030	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   390.959	   390.290	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   400.183	   399.520	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   410.437	   409.770	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   420.699	   420.030	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   430.946	   430.280	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   440.173	   439.500	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   450.422	   449.760	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   460.665	   460.000	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   470.912	   470.240	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   480.131	   479.460	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   490.375	   489.710	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   500.624	   499.960	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   510.874	   510.210	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   520.097	   519.430	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   530.347	   529.680	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   540.599	   539.930	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   550.849	   550.180	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   560.070	   559.400	     0.440	    1656.2	    1582.6	       0.0
[pyrunlim] sample:		   570.320	   569.650	     0.440	    1656.2	    1582.6	       0.0
