[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_13_9_n2 /home/emarolab/ASP/CAPF/ASP/clingo/data/13_9/13_9_n2.asp 13_9"
[pyrunlim] start:		Sat Jan 20 16:03:21 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.080	     0.200	     0.000	      32.8	      10.2	       0.0
[pyrunlim] sample:		    20.449	     2.570	     0.040	      76.4	      10.2	       0.0
[pyrunlim] sample:		    30.123	     7.130	     0.080	      96.9	      10.2	       0.0
[pyrunlim] sample:		    40.358	    17.000	     0.110	     106.6	     106.6	       0.0
[pyrunlim] sample:		    50.518	    24.700	     0.130	     117.1	     117.1	       0.0
[pyrunlim] sample:		    60.672	    34.860	     0.130	     117.1	     117.1	       0.0
[pyrunlim] sample:		    70.824	    45.010	     0.130	     117.1	     117.1	       0.0
[pyrunlim] sample:		    80.977	    55.160	     0.130	     117.1	     117.1	       0.0
[pyrunlim] sample:		    90.122	    61.310	     0.170	     117.1	     106.7	       0.0
[pyrunlim] sample:		   100.278	    71.450	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   110.433	    81.610	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   120.588	    91.760	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   130.744	   101.920	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   140.899	   112.070	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   150.040	   121.210	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   160.195	   131.370	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   170.351	   141.520	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   180.507	   151.680	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   190.663	   161.840	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   200.819	   171.990	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   210.975	   182.150	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   220.115	   191.290	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   230.271	   201.440	     0.180	     126.8	     126.8	       0.0
[pyrunlim] sample:		   240.427	   209.320	     0.190	     126.8	      84.0	       0.0
[pyrunlim] sample:		   250.584	   219.460	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   260.743	   229.620	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   270.902	   239.780	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   280.043	   248.920	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   290.201	   259.080	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   300.361	   269.240	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   310.520	   279.400	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   320.678	   289.560	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   330.837	   299.720	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   340.997	   309.870	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   350.140	   319.010	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   360.299	   329.170	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   370.458	   339.330	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   380.615	   349.490	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   390.774	   359.650	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   400.932	   369.810	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   410.075	   378.950	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   420.233	   389.110	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   430.392	   399.270	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   440.552	   409.430	     0.210	     136.5	     136.5	       0.0
[pyrunlim] sample:		   450.711	   419.590	     0.210	     136.5	     136.5	       0.0
