[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_13_9_n9 /home/emarolab/ASP/CAPF/ASP/clingo/data/13_9/13_9_n9.asp 13_9"
[pyrunlim] start:		Sat Jan 20 19:05:09 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.074	     0.230	     0.000	      33.1	       9.9	       0.0
[pyrunlim] sample:		    20.416	     2.200	     0.050	      75.8	       9.9	       0.0
[pyrunlim] sample:		    30.088	     5.980	     0.120	     106.0	     106.0	       0.0
[pyrunlim] sample:		    40.254	    11.430	     0.150	     116.7	      71.3	       0.0
[pyrunlim] sample:		    50.413	    21.580	     0.150	     126.2	     126.2	       0.0
[pyrunlim] sample:		    60.577	    29.000	     0.170	     136.0	     136.0	       0.0
[pyrunlim] sample:		    70.735	    39.160	     0.170	     136.0	     136.0	       0.0
[pyrunlim] sample:		    80.893	    49.320	     0.170	     136.0	     136.0	       0.0
[pyrunlim] sample:		    90.035	    58.460	     0.170	     136.0	     136.0	       0.0
[pyrunlim] sample:		   100.201	    66.260	     0.200	     145.5	     145.5	       0.0
[pyrunlim] sample:		   110.358	    76.420	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   120.517	    86.580	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   130.674	    96.730	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   140.832	   106.890	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   150.989	   117.050	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   160.130	   126.190	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   170.287	   136.350	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   180.444	   146.500	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   190.600	   156.660	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   200.756	   166.810	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   210.912	   176.970	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   220.053	   186.110	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   230.209	   196.270	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   240.366	   206.420	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   250.522	   216.580	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   260.679	   226.740	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   270.836	   236.890	     0.200	     147.3	     147.3	       0.0
[pyrunlim] sample:		   280.998	   244.390	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   290.140	   253.530	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   300.299	   263.690	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   310.456	   273.850	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   320.614	   284.000	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   330.772	   294.160	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   340.929	   304.320	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   350.071	   313.460	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   360.230	   323.620	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   370.388	   333.780	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   380.546	   343.930	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   390.705	   354.090	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   400.863	   364.250	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   410.005	   373.390	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   420.165	   383.550	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   430.323	   393.710	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   440.481	   403.870	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   450.639	   414.030	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   460.797	   424.180	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   470.954	   434.330	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   480.096	   443.480	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   490.254	   453.630	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   500.413	   463.790	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   510.571	   473.950	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   520.730	   484.110	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   530.887	   494.270	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   540.030	   503.410	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   550.188	   513.570	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   560.346	   523.720	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   570.504	   533.880	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   580.662	   544.040	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   590.820	   554.200	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   600.979	   564.360	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   610.122	   573.500	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   620.280	   583.660	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   630.439	   593.820	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   640.597	   603.980	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   650.755	   614.140	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   660.913	   624.290	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   670.055	   633.430	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   680.213	   643.590	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   690.370	   653.750	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   700.529	   663.910	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   710.687	   674.070	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   720.845	   684.220	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   731.003	   694.380	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   740.145	   703.520	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   750.304	   713.680	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   760.462	   723.840	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   770.620	   734.000	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   780.778	   744.150	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   790.936	   754.310	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   800.079	   763.460	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   810.238	   773.610	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   820.396	   783.770	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   830.554	   793.930	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   840.712	   804.090	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   850.871	   814.250	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   860.013	   823.390	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   870.172	   833.550	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   880.331	   843.700	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   890.490	   853.860	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   900.649	   864.020	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   910.808	   874.180	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   920.966	   884.340	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   930.108	   893.480	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   940.266	   903.640	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   950.425	   913.800	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   960.582	   923.960	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   970.740	   934.120	     0.250	     156.7	     156.7	       0.0
[pyrunlim] sample:		   980.899	   944.270	     0.260	     156.7	     156.7	       0.0
