[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_7_36_n2 /home/emarolab/ASP/CAPF/ASP/clingo/data/7_36/7_36_n2.asp 7_36"
[pyrunlim] start:		Thu Jan 18 23:21:07 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.006	     9.790	     0.140	     494.2	     494.2	       0.0
[pyrunlim] sample:		    20.439	    19.980	     0.260	     924.5	     924.5	       0.0
[pyrunlim] sample:		    30.203	    29.530	     0.380	    1277.5	    1277.5	       0.0
[pyrunlim] sample:		    40.491	    39.530	     0.550	    1638.9	    1638.9	       0.0
[pyrunlim] sample:		    50.818	    49.600	     0.660	    1998.8	    1998.8	       0.0
[pyrunlim] sample:		    60.128	    58.660	     0.750	    2324.6	    2324.6	       0.0
[pyrunlim] sample:		    70.491	    68.760	     0.810	    2680.6	    2680.6	       0.0
[pyrunlim] sample:		    80.866	    78.800	     0.940	    3030.7	    3030.7	       0.0
[pyrunlim] sample:		    90.231	    87.810	     1.070	    3339.3	    3339.3	       0.0
[pyrunlim] sample:		   100.675	    97.880	     1.190	    3688.4	    3688.4	       0.0
[pyrunlim] sample:		   110.093	   106.980	     1.250	    4007.9	    4007.9	       0.0
[pyrunlim] sample:		   120.584	   117.060	     1.350	    4334.3	    4334.3	       0.0
[pyrunlim] sample:		   130.047	   126.260	     1.430	    4711.7	    4711.7	       0.0
[pyrunlim] sample:		   140.604	   136.800	     1.430	    4730.3	    4730.3	       0.0
[pyrunlim] sample:		   150.084	   146.280	     1.430	    4730.3	    4730.3	       0.0
[pyrunlim] sample:		   160.626	   156.710	     1.490	    4836.5	    4570.4	       0.0
[pyrunlim] sample:		   170.124	   166.200	     1.500	    4836.5	    4616.5	       0.0
[pyrunlim] sample:		   180.663	   176.740	     1.500	    4836.5	    4616.8	       0.0
[pyrunlim] sample:		   190.144	   186.220	     1.500	    4836.5	    4616.8	       0.0
[pyrunlim] sample:		   200.687	   196.760	     1.500	    4836.5	    4617.0	       0.0
[pyrunlim] sample:		   210.167	   206.240	     1.500	    4836.5	    4617.0	       0.0
[pyrunlim] sample:		   220.703	   216.780	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   230.190	   226.260	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   240.735	   236.810	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   250.215	   246.290	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   260.761	   256.840	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   270.248	   266.320	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   280.793	   276.870	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   290.278	   286.350	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   300.827	   296.900	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   310.347	   306.410	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   320.932	   317.000	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   330.438	   326.510	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   340.987	   337.060	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   350.479	   346.550	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   361.018	   357.090	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   370.504	   366.570	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   381.044	   377.110	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   390.526	   386.600	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   400.018	   396.090	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   410.565	   406.640	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   420.053	   416.120	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   430.598	   426.670	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   440.085	   436.160	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   450.628	   446.700	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   460.111	   456.180	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   470.647	   466.720	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   480.173	   476.240	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   490.726	   486.800	     1.500	    4836.5	    4617.3	       0.0
[pyrunlim] sample:		   500.211	   496.280	     1.500	    4836.5	    4617.3	       0.0
