[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_10_9_n9 /home/emarolab/ASP/CAPF/ASP/clingo/data/10_9/10_9_n9.asp 10_9"
[pyrunlim] start:		Sun Jan 21 02:15:38 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.088	     0.000	     0.000	      10.0	      10.0	       0.0
[pyrunlim] sample:		    20.445	     1.160	     0.000	      52.7	      52.7	       0.0
[pyrunlim] sample:		    30.116	     3.370	     0.010	      70.0	      10.0	       0.0
[pyrunlim] sample:		    40.268	    10.520	     0.030	      82.7	      82.7	       0.0
[pyrunlim] sample:		    50.420	    20.670	     0.030	      82.7	      82.7	       0.0
[pyrunlim] sample:		    60.572	    30.820	     0.030	      82.7	      82.7	       0.0
[pyrunlim] sample:		    70.733	    38.820	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		    80.884	    48.970	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		    90.022	    58.110	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   100.176	    68.270	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   110.331	    78.420	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   120.487	    88.580	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   130.644	    98.730	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   140.800	   108.890	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   150.956	   119.040	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   160.096	   128.180	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   170.253	   138.340	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   180.409	   148.500	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   190.566	   158.660	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   200.723	   168.810	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   210.879	   178.970	     0.050	      90.0	      88.9	       0.0
[pyrunlim] sample:		   220.023	   185.840	     0.060	      94.2	      94.2	       0.0
[pyrunlim] sample:		   230.178	   195.990	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   240.334	   206.150	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   250.490	   216.300	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   260.646	   226.450	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   270.802	   236.610	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   280.958	   246.770	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   290.098	   255.910	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   300.254	   266.070	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   310.410	   276.220	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   320.567	   286.380	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   330.723	   296.530	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   340.879	   306.690	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   350.020	   315.830	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   360.177	   325.990	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   370.333	   336.140	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   380.490	   346.300	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   390.647	   356.460	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   400.804	   366.610	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   410.961	   376.770	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   420.103	   385.910	     0.060	      95.2	      95.2	       0.0
[pyrunlim] sample:		   430.262	   396.070	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   440.418	   406.230	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   450.573	   416.380	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   460.726	   426.540	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   470.881	   436.690	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   480.020	   445.830	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   490.174	   455.980	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   500.327	   466.140	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   510.481	   476.290	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   520.635	   486.440	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   530.789	   496.590	     0.060	      95.5	      95.5	       0.0
[pyrunlim] sample:		   540.943	   506.750	     0.060	      95.5	      95.5	       0.0
