[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_12_9_n10 /home/emarolab/ASP/CAPF/ASP/clingo/data/12_9/12_9_n10.asp 12_9"
[pyrunlim] start:		Tue Jan 16 09:28:07 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.451	    10.370	     0.050	     137.8	     135.1	       0.0
[pyrunlim] sample:		    20.225	    20.150	     0.050	     137.8	     135.1	       0.0
[pyrunlim] sample:		    30.889	    30.810	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		    40.025	    39.950	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		    50.175	    50.100	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		    60.325	    60.250	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		    70.475	    70.400	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		    80.625	    80.550	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		    90.776	    90.700	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   100.925	   100.850	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   110.060	   109.980	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   120.213	   120.130	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   130.363	   130.290	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   140.514	   140.440	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   150.665	   150.580	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   160.817	   160.740	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   170.967	   170.890	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   180.102	   180.020	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   190.256	   190.180	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   200.408	   200.330	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   210.564	   210.480	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   220.717	   220.640	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   230.873	   230.790	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   240.011	   239.930	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   250.167	   250.090	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   260.321	   260.240	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   270.475	   270.400	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   280.630	   280.550	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   290.785	   290.700	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   300.938	   300.850	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   310.076	   309.990	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   320.231	   320.150	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   330.386	   330.310	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   340.540	   340.460	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   350.694	   350.610	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   360.848	   360.770	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   371.004	   370.920	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   380.144	   380.060	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   390.296	   390.210	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   400.451	   400.370	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   410.609	   410.530	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   420.766	   420.690	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   430.921	   430.840	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   440.061	   439.980	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   450.216	   450.130	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   460.371	   460.290	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   470.526	   470.440	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   480.678	   480.600	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   490.833	   490.750	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   500.987	   500.900	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   510.127	   510.040	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   520.283	   520.200	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   530.435	   530.350	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   540.592	   540.510	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   550.746	   550.660	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   560.901	   560.810	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   570.039	   569.950	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   580.193	   580.110	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   590.345	   590.260	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   600.499	   600.410	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   610.646	   610.560	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   620.794	   620.710	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   630.942	   630.860	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   640.077	   639.990	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   650.227	   650.140	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   660.377	   660.290	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   670.526	   670.440	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   680.676	   680.590	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   690.825	   690.740	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   700.973	   700.880	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   710.106	   710.020	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   720.253	   720.160	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   730.403	   730.320	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   740.551	   740.460	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   750.701	   750.610	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   760.850	   760.760	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   770.998	   770.910	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   780.132	   780.040	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   790.281	   790.190	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   800.430	   800.340	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   810.579	   810.490	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   820.728	   820.640	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   830.876	   830.790	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   840.009	   839.920	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   850.158	   850.070	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   860.307	   860.220	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   870.460	   870.370	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   880.613	   880.520	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   890.764	   890.670	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   900.917	   900.830	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   910.053	   909.960	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   920.205	   920.110	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   930.358	   930.270	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   940.512	   940.420	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   950.663	   950.570	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   960.818	   960.730	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   970.969	   970.880	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   980.105	   980.010	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		   990.254	   990.160	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1000.407	  1000.320	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1010.558	  1010.470	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1020.713	  1020.620	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1030.865	  1030.770	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1040.003	  1039.910	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1050.155	  1050.060	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1060.309	  1060.220	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1070.460	  1070.370	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1080.608	  1080.520	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1090.756	  1090.660	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1100.905	  1100.810	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1110.041	  1109.950	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1120.190	  1120.090	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1130.338	  1130.250	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1140.486	  1140.390	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1150.637	  1150.540	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1160.787	  1160.690	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1170.938	  1170.850	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1180.074	  1179.980	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1190.223	  1190.130	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1200.372	  1200.280	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1210.523	  1210.430	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1220.676	  1220.580	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1230.829	  1230.730	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1240.980	  1240.880	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1250.117	  1250.020	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1260.270	  1260.170	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1270.421	  1270.320	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1280.571	  1280.480	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1290.721	  1290.620	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1300.873	  1300.780	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1310.009	  1309.910	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1320.160	  1320.060	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1330.311	  1330.220	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1340.461	  1340.360	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1350.612	  1350.510	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1360.762	  1360.670	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1370.913	  1370.810	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1380.046	  1379.950	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1390.196	  1390.100	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1400.345	  1400.250	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1410.495	  1410.400	     0.050	     147.7	     147.7	       0.0
[pyrunlim] sample:		  1420.644	  1420.550	     0.050	     147.7	     147.7	       0.0
