[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_12_9_n7 /home/emarolab/ASP/CAPF/ASP/clingo/data/12_9/12_9_n7.asp 12_9"
[pyrunlim] start:		Tue Jan 16 05:11:21 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.260	    10.180	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		    20.194	    20.110	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		    30.448	    30.370	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		    40.675	    40.590	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		    50.908	    50.830	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		    60.118	    60.030	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		    70.350	    70.270	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		    80.582	    80.500	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		    90.814	    90.730	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		   100.022	    99.940	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		   110.252	   110.170	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		   120.483	   120.400	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		   130.711	   130.630	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		   140.941	   140.860	     0.030	     118.2	     118.2	       0.0
[pyrunlim] sample:		   150.147	   150.060	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   160.380	   160.290	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   170.602	   170.510	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   180.824	   180.740	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   190.029	   189.940	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   200.257	   200.170	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   210.486	   210.400	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   220.721	   220.630	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   230.956	   230.870	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   240.163	   240.070	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   250.394	   250.300	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   260.622	   260.530	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   270.856	   270.770	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   280.061	   279.970	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   290.295	   290.210	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   300.522	   300.440	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   310.670	   310.580	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   320.817	   320.730	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   330.963	   330.880	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   340.094	   340.000	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   350.240	   350.150	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   360.385	   360.290	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   370.531	   370.440	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   380.681	   380.590	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   390.827	   390.740	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   400.973	   400.880	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   410.107	   410.020	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   420.254	   420.160	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   430.400	   430.310	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   440.545	   440.450	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   450.692	   450.600	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   460.840	   460.750	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   470.986	   470.890	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   480.115	   480.030	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   490.259	   490.170	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   500.403	   500.310	     0.030	     118.7	     118.7	       0.0
[pyrunlim] sample:		   510.549	   510.460	     0.030	     118.7	     118.7	       0.0
