[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_14_12_n7 /home/emarolab/ASP/CAPF/ASP/clingo/data/14_12/14_12_n7.asp 14_12"
[pyrunlim] start:		Mon Jan 22 22:34:10 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.059	     0.740	     0.010	      67.8	      10.0	       0.0
[pyrunlim] sample:		    20.388	     5.000	     0.040	     127.3	     127.3	       0.0
[pyrunlim] sample:		    30.061	     9.840	     0.100	     177.8	     177.8	       0.0
[pyrunlim] sample:		    40.224	    15.250	     0.160	     211.8	     166.3	       0.0
[pyrunlim] sample:		    50.390	    20.260	     0.230	     268.3	      10.0	       0.0
[pyrunlim] sample:		    60.552	    27.330	     0.310	     285.9	     160.8	       0.0
[pyrunlim] sample:		    70.720	    35.270	     0.400	     316.8	     231.8	       0.0
[pyrunlim] sample:		    80.886	    42.420	     0.460	     337.4	     177.1	       0.0
[pyrunlim] sample:		    90.044	    51.520	     0.520	     363.5	     363.5	       0.0
[pyrunlim] sample:		   100.211	    58.690	     0.590	     363.5	     341.5	       0.0
[pyrunlim] sample:		   110.392	    68.860	     0.600	     388.6	     386.8	       0.0
[pyrunlim] sample:		   120.559	    76.120	     0.680	     388.6	     317.6	       0.0
[pyrunlim] sample:		   130.743	    86.260	     0.720	     414.9	     414.9	       0.0
[pyrunlim] sample:		   140.919	    94.230	     0.780	     439.2	     439.2	       0.0
[pyrunlim] sample:		   150.087	   103.390	     0.780	     440.6	     440.6	       0.0
[pyrunlim] sample:		   160.271	   113.570	     0.780	     440.6	     440.6	       0.0
[pyrunlim] sample:		   170.444	   121.530	     0.880	     440.6	     403.4	       0.0
[pyrunlim] sample:		   180.628	   131.700	     0.890	     464.5	     464.5	       0.0
[pyrunlim] sample:		   190.813	   141.880	     0.890	     464.5	     464.5	       0.0
[pyrunlim] sample:		   200.997	   152.070	     0.890	     464.5	     464.5	       0.0
[pyrunlim] sample:		   210.162	   161.230	     0.890	     464.5	     464.5	       0.0
[pyrunlim] sample:		   220.346	   171.420	     0.890	     464.5	     464.5	       0.0
[pyrunlim] sample:		   230.531	   181.600	     0.890	     464.5	     464.5	       0.0
[pyrunlim] sample:		   240.716	   191.780	     0.890	     464.5	     464.5	       0.0
[pyrunlim] sample:		   250.900	   200.950	     0.890	     464.5	      10.0	       0.0
[pyrunlim] sample:		   260.050	   208.420	     1.000	     464.5	     427.3	       0.0
[pyrunlim] sample:		   270.239	   218.590	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   280.427	   228.780	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   290.619	   238.970	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   300.814	   249.170	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   311.011	   259.370	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   320.188	   268.540	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   330.382	   278.740	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   340.576	   288.930	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   350.771	   299.130	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   360.965	   309.320	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   370.139	   318.490	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   380.335	   328.690	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   390.530	   338.890	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   400.725	   349.080	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   410.916	   359.270	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   420.089	   368.440	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   430.281	   378.640	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   440.473	   388.830	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   450.666	   399.020	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   460.858	   409.210	     1.010	     489.6	     489.6	       0.0
[pyrunlim] sample:		   470.014	   415.280	     1.060	     489.6	     238.5	       0.0
[pyrunlim] sample:		   480.199	   425.420	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   490.391	   435.610	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   500.580	   445.810	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   510.774	   456.000	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   520.964	   466.190	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   530.136	   475.360	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   540.328	   485.550	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   550.523	   495.750	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   560.717	   505.940	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   570.909	   516.130	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   580.081	   525.310	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   590.273	   535.500	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   600.464	   545.680	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   610.655	   555.880	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   620.849	   566.070	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   630.020	   575.240	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   640.211	   585.430	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   650.403	   595.620	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   660.594	   605.820	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   670.786	   616.010	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   680.980	   626.200	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   690.157	   635.380	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   700.352	   645.570	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   710.550	   655.770	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   720.744	   665.960	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   730.939	   676.160	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   740.115	   685.330	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   750.314	   695.530	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   760.510	   705.730	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   770.707	   715.930	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   780.905	   726.130	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   790.082	   735.300	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   800.277	   745.490	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   810.474	   755.690	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   820.670	   765.890	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   830.866	   776.090	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   840.041	   785.260	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   850.238	   795.460	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   860.433	   805.650	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   870.632	   815.850	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   880.825	   826.040	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   890.003	   835.220	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   900.192	   845.410	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   910.380	   855.600	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   920.568	   865.780	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   930.755	   875.970	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   940.943	   886.160	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   950.113	   895.330	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   960.304	   905.520	     1.090	     513.9	     513.9	       0.0
[pyrunlim] sample:		   970.493	   915.710	     1.090	     513.9	     513.9	       0.0
